	contribution	tag	corpus	id_elf	count
1605	1-4670	Aucun signe ostentatoire (croix, voile, kippa...)	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	6
1606	1-4670	Condamnation des atteintes à la laïcité	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	5
1607	1-4670	Loi de la République avant celles de la religion	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	4
1608	1-4670	Même traitement pour toutes les religions	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	2
1609	1-4670	Préserver les coutumes françaises	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	1
1610	1-4670	Redonner un aspect privé à la religion	Faire respecter la laïcité : aucun signe religieux dans l’espace public (rue, école...) Doit s’appliquer à toutes les religions : pas de voile, niqab, burkini, kippa, croix.  Toutes les personnes doivent respecter la laïcité, les traditions et respecter la république. A défaut, des amendes ou sanctions ( comme pour les radars) pou le non respect du code de la laïcité.	DC13	2
1611	1-469	Y Rien	rien	DC13	3
1612	1-4693	Application loi 1905	Pour ma part , la situation actuelle me semble un assez bon compromis.	DC13	1
1613	1-4693	Y Rien	Pour ma part , la situation actuelle me semble un assez bon compromis.	DC13	3
1614	1-4886	Aucun financement par l'Etat	Pas d'argent public pour les religions.	DC13	3
1615	1-4921	Application loi 1905	Laïcité pour tous  la religion doit rester dans le domaine du privé. Pas de régime spécial dans les écoles. Respecter notre histoire et notre culture.	DC13	1
1616	1-4921	Pas de menu religieux	Laïcité pour tous  la religion doit rester dans le domaine du privé. Pas de régime spécial dans les écoles. Respecter notre histoire et notre culture.	DC13	3
1617	1-4921	Préserver les coutumes françaises	Laïcité pour tous  la religion doit rester dans le domaine du privé. Pas de régime spécial dans les écoles. Respecter notre histoire et notre culture.	DC13	3
1618	1-4921	Redonner un aspect privé à la religion	Laïcité pour tous  la religion doit rester dans le domaine du privé. Pas de régime spécial dans les écoles. Respecter notre histoire et notre culture.	DC13	4
1619	1-4921	Statut des écoles religieuses	Laïcité pour tous  la religion doit rester dans le domaine du privé. Pas de régime spécial dans les écoles. Respecter notre histoire et notre culture.	DC13	1
1620	1-4935	Y Rien	Pas de réponse	DC13	1
1621	1-4939	Application loi 1905	La laïcité est le fondement de la France donc tout le monde doit l'appliquer de la même manière	DC13	1
1622	1-4939	Même traitement pour toutes les religions	La laïcité est le fondement de la France donc tout le monde doit l'appliquer de la même manière	DC13	4
1623	1-5025	Y Rien	oui	DC13	1
1624	1-5100	Garantir la liberté de culte	Insister sur le respect de la religion ou de la non-religion de chacun et laisser les gens libres de la pratiquer. Cesser de stigmatiser telle ou telle religion.	DC13	3
1625	1-5100	Même traitement pour toutes les religions	Insister sur le respect de la religion ou de la non-religion de chacun et laisser les gens libres de la pratiquer. Cesser de stigmatiser telle ou telle religion.	DC13	3
1626	1-5100	Pas d'imposition des valeurs	Insister sur le respect de la religion ou de la non-religion de chacun et laisser les gens libres de la pratiquer. Cesser de stigmatiser telle ou telle religion.	DC13	1
1627	1-5100	Plus de tolérance	Insister sur le respect de la religion ou de la non-religion de chacun et laisser les gens libres de la pratiquer. Cesser de stigmatiser telle ou telle religion.	DC13	3
1628	1-5100	Redonner un aspect privé à la religion	Insister sur le respect de la religion ou de la non-religion de chacun et laisser les gens libres de la pratiquer. Cesser de stigmatiser telle ou telle religion.	DC13	1
1629	1-5226	Y Rien	Rien.	DC13	3
1630	1-5302	Y Rien	Pas d'avis	DC13	1
1631	1-5313	Application loi 1905	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	3
1632	1-5313	Aucun financement par l'Etat	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	4
1633	1-5313	Aucun signe ostentatoire (croix, voile, kippa...)	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	1
1634	1-5313	Condamnation des atteintes à la laïcité	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	2
1635	1-5313	Plus de tolérance	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	1
1636	1-5313	Réduire financements étrangers	Inflexibilité du principe de laïcité face aux pressions de plus en plus fortes et insidieuses des principales religions. Par exemple en réaffirmant le droit aux caricatures et le droit au blasphème. Plus de subventions aux diverses confessions et à leurs associations	DC13	1
1637	1-5416	Plus d'éducation	La laîcité doit être le fondement de tout et doit passer par le respect de chaque religion. Et cela commence par l'école, où il faudrait, comme en allemagne, nous sensibilier aux diverses religions et permettent à chaque enfant de se faire son opinion.	DC13	1
1638	1-5420	Y Rien	Rien	DC13	3
1639	1-5426	Aucun financement par l'Etat	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	4
1640	1-5426	Condamnation des atteintes à la laïcité	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	4
1641	1-5426	Loi de la République avant celles de la religion	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	1
1642	1-5426	Lutte contre extrémismes	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	1
1643	1-5426	Même traitement pour toutes les religions	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	3
1644	1-5426	Pas d'imposition des valeurs	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	1
1645	1-5426	Réduire financements étrangers	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	3
1646	1-5426	Stop prosélytisme	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	1
1647	1-5426	Séparation stricte Etat-religions	Cesser le financement participatif pour les lieux de culte. L'entretien des églises, héritage de notre Histoire et de notre culture, devrait pouvoir bénéficier de l'argent public à défaut de disposer d'assez de fonds au sein des paroisses, car il s'agit de monuments historiques pour la plupart. Le respect de chaque religion et de l'athéisme doit être de vigueur. Actuellement, la religion musulmane tente par tous les moyens de s'imposer face aux autres idéologies et les débordements ne sont pas assez sanctionnés.	DC13	1
1648	1-5428	Aucun signe ostentatoire (croix, voile, kippa...)	Que le voile soit interdit dans les lieux publics. Mairies hôpitaux	DC13	4
1649	1-5447	Idée marquée	Je n'ai pas de proposition. Ce thème relève du travail d'experts	DC13	1
1650	1-5447	Y Rien	Je n'ai pas de proposition. Ce thème relève du travail d'experts	DC13	1
1651	1-564	Y Rien	Je trouve qu'en moyenne tout cela fonctionne plutôt bien dans notre pays.	DC13	3
1652	1-5678	Application loi 1905	Être intransigeant sur la laïcite , la religion doit restée dans la sphère privée	DC13	3
1653	1-5678	Condamnation des atteintes à la laïcité	Être intransigeant sur la laïcite , la religion doit restée dans la sphère privée	DC13	2
1654	1-5678	Loi de la République avant celles de la religion	Être intransigeant sur la laïcite , la religion doit restée dans la sphère privée	DC13	1
1655	1-5678	Redonner un aspect privé à la religion	Être intransigeant sur la laïcite , la religion doit restée dans la sphère privée	DC13	5
1656	1-5678	Séparation stricte Etat-religions	Être intransigeant sur la laïcite , la religion doit restée dans la sphère privée	DC13	2
1657	1-5706	Y Rien	Rien	DC13	3
1658	1-5742	Aucun financement par l'Etat	Ne pas restaurer les édifices religieux comme des monuments classiques. Les religieux d'Alsace ne devraient pas être payés par l'Etat. Supprimer les jours fériés en rapport à la religion.	DC13	1
1659	1-5742	Fin du Concordat (Alsace-Moselle)	Ne pas restaurer les édifices religieux comme des monuments classiques. Les religieux d'Alsace ne devraient pas être payés par l'Etat. Supprimer les jours fériés en rapport à la religion.	DC13	1
1660	1-5742	Laïcisation du calendrier	Ne pas restaurer les édifices religieux comme des monuments classiques. Les religieux d'Alsace ne devraient pas être payés par l'Etat. Supprimer les jours fériés en rapport à la religion.	DC13	1
1661	1-5745	Y Rien	Rien	DC13	3
1662	1-5750	Y Rien	Rien	DC13	3
1663	1-5781	Y Rien	Rien	DC13	3
1664	1-5876	Même traitement pour toutes les religions	il faut mettre davantage en avant l'école public et ne pas financer les écoles privés quelque soit la religion	DC13	1
1665	1-5876	Plus d'éducation	il faut mettre davantage en avant l'école public et ne pas financer les écoles privés quelque soit la religion	DC13	1
1666	1-5876	Statut des écoles religieuses	il faut mettre davantage en avant l'école public et ne pas financer les écoles privés quelque soit la religion	DC13	4
1667	1-591	Garantir la liberté de culte	L'état doit laisser le libre culte à toutes les religions	DC13	3
1668	1-5927	Aucun financement par l'Etat	Arrêter toutes subventions vers des associations à caractère religieux.	DC13	4
1669	1-5927	Moins de clientélisme	Arrêter toutes subventions vers des associations à caractère religieux.	DC13	1
1670	1-5927	Séparation stricte Etat-religions	Arrêter toutes subventions vers des associations à caractère religieux.	DC13	1
1671	1-5981	Application loi 1905	Faite appliquer la loi ou la modifier mais pas d'arrangement avec elle.	DC13	6
1672	1-5981	Loi de la République avant celles de la religion	Faite appliquer la loi ou la modifier mais pas d'arrangement avec elle.	DC13	2
1673	1-5983	Y Rien	rien	DC13	3
1674	1-602	Y Rien	RAS	DC13	3
1675	1-6029	Y Rien	Je ne sais pas.	DC13	1
1676	1-6061	Loi de la République avant celles de la religion	être plus intransigeant dans la séparation du religieux qui relève de la vie privée et du politique qui s'occupe du bien commun	DC13	1
1677	1-6061	Redonner un aspect privé à la religion	être plus intransigeant dans la séparation du religieux qui relève de la vie privée et du politique qui s'occupe du bien commun	DC13	5
1678	1-6061	Séparation stricte Etat-religions	être plus intransigeant dans la séparation du religieux qui relève de la vie privée et du politique qui s'occupe du bien commun	DC13	4
1679	1-610	Y Rien	RIEN	DC13	3
1680	1-6111	Application loi 1905	La laïcité me convient telle qu'elle est en France !	DC13	1
1681	1-6111	Y Rien	La laïcité me convient telle qu'elle est en France !	DC13	3
1682	1-6114	Y Rien	Rien	DC13	3
1683	1-6133	Application loi 1905	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	1
1684	1-6133	Aucun signe ostentatoire (croix, voile, kippa...)	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	6
1685	1-6133	Condamnation des atteintes à la laïcité	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	1
1686	1-6133	Garantir la liberté de culte	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	2
1687	1-6133	Même traitement pour toutes les religions	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	4
1688	1-6133	Pas d'imposition des valeurs	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	1
1689	1-6133	Plus de dialogue	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	3
1690	1-6133	Plus de tolérance	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	2
1691	1-6133	Préserver les coutumes françaises	Continuer les sanctions pour les signes austentatoirs comme le voile, la prière dans la rue, sans remettre en question nos traditions nationales historiques comme la crèche de Noël. En cette occasion de Noël pourquoi ne pas promouvoir toutes les religions justement pour créer la nouvelle histoire (ranoukà et on doit bien pouvoir trouver une fête musulman à rattacher. On mets des moutons dans la crèche. Je plaisante mais il doit bien y avoir une bonne solution, pour laisser une place à toutes les religions une fois dans l année.	DC13	7
1692	1-6138	Y Rien	Je ne trouve pas qu'il soit nécessaire de renforcer la laicité	DC13	3
1693	1-6194	Application loi 1905	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	4
1694	1-6194	Aucun signe ostentatoire (croix, voile, kippa...)	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	6
1695	1-6194	Condamnation des atteintes à la laïcité	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	2
1696	1-6194	Garantir la liberté de culte	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	2
1697	1-6194	Loi de la République avant celles de la religion	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	1
1698	1-6194	Même traitement pour toutes les religions	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	2
1699	1-6194	Redonner un aspect privé à la religion	Ne pas transiger sur le caractère laïc du pays : tolérance individuelle, mais sans communautarisme ostentatoire.  Légiférer sur les tenues à caractère communautaire : Sans remettre en cause le droit de culte, qui relève de la sphère privée, il faut combattre tout communautarisme religieux, qui déborde dans la sphère publique, et ce, de quel bord qu'il soit.  Le port des vêtements à connotation religieuse doit être réservé exclusivement aux membres des Eglises (rabbins, curés et bonnes soeurs, moines, imams...). Le citoyen croyant et républicain ne doit pas être différentiable sur la voie publique, même si on peut le tolérer à l'occasion de fêtes religieuses symboliques ou du jour du culte (vendredi, samedi ou dimanche, selon la religion).  Interdire et punir sévèrement le port abusif de tenues communautaires, par exemple de la burka ou de tenues tribales associées à une communauté bien identifiée	DC13	4
1700	1-6218	Lutte communautarisme	- Faire une réelle intégration en rappelant notre culture par une formation obligatoire  - Établir des quotas intégrations par commune et mieux répartir sur le territoire pour une meilleure mixité en tenant compte des besoins locaux.	DC13	1
1701	1-6218	Plus d'éducation	- Faire une réelle intégration en rappelant notre culture par une formation obligatoire  - Établir des quotas intégrations par commune et mieux répartir sur le territoire pour une meilleure mixité en tenant compte des besoins locaux.	DC13	4
1702	1-6219	Aucun signe ostentatoire (croix, voile, kippa...)	La religion pratiquée ne doit pas être visible de quelque façon que ce soit à l'extérieur d'un domaine privé.	DC13	3
1703	1-6219	Redonner un aspect privé à la religion	La religion pratiquée ne doit pas être visible de quelque façon que ce soit à l'extérieur d'un domaine privé.	DC13	3
1704	1-6241	Application loi 1905	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	2
1705	1-6241	Aucun financement par l'Etat	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	1
1706	1-6241	Condamnation des atteintes à la laïcité	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	1
