contribution;tag;corpus;question;count
6 380;En étant proche des gens / présence physique;Service public Itinérant;OE11;1
6 380;Simplification démarche administratives;Service public Itinérant;OE11;1
6 380;Plateforme unique service publique et maison de services publics;Service public Itinérant;OE11;1
6 390;Simplification de l'administration et des services publics;Nous avons en France une organisation qui n’est pas si mal en revanche elle doit à tout prix continuer à se moderniser et surtout simplifier les démarches administratives et l’accès à l’information.;OE9;1
6 390;Plus de numérisation;Nous avons en France une organisation qui n’est pas si mal en revanche elle doit à tout prix continuer à se moderniser et surtout simplifier les démarches administratives et l’accès à l’information.;OE9;1
6 533;Plus de numérisation;Trop de démarches administratives, trop de paperasses, il faut instaurer des démarches simplifiées en ligne avec la possibilité d'avoir facilement une personne compétente via chat par exemple pour les questions.;OE9;1
1 770;Etre plus à l'écoute;Être plus à l’écoute des besoins des citoyens&&Faire des tests, des pilotes sur des solutions innovantes;OE11;1
6 580;En étant proche des gens / présence physique;Tenir permanences sur place;OE11;1
6 580;Plateforme unique service publique et maison de services publics;Tenir permanences sur place;OE11;1
1 780;Services médicaux dans les zones rurales;La piste de « maisons des services administratifs », comme celle « maisons de santé » me semblent intéressantes;OE11;1
1 780;Simplification démarche administratives;La piste de « maisons des services administratifs », comme celle « maisons de santé » me semblent intéressantes;OE11;1
1 780;Plateforme unique service publique et maison de services publics;La piste de « maisons des services administratifs », comme celle « maisons de santé » me semblent intéressantes;OE11;1
43 310;Lois et accords commerciaux plus restrictifs;L'état doit vraiment mettre la transition écologique au premier plan. C'est bien d'avoir des initiatives pour l'économie future mais il n'y aura peut-être pas de futur si on ne fait rien pour l'environnement.&&Il est temps de se bouger.;TE13;1
43 310;Exemplarité des politiques;L'état doit vraiment mettre la transition écologique au premier plan. C'est bien d'avoir des initiatives pour l'économie future mais il n'y aura peut-être pas de futur si on ne fait rien pour l'environnement.&&Il est temps de se bouger.;TE13;1
17 560;En étant proche des gens / présence physique;En etant plus proches, retirer l'aspect froid de l'administration;OE11;1
17 560;Simplification démarche administratives;En etant plus proches, retirer l'aspect froid de l'administration;OE11;1
43 390;Incompétence et inefficacité;Les organisations sont désorganisées et inefficaces, le plus souvent par manque de bonne volonté au travail, les agents du service public ne se donnent pas à fond dans leur travail dans les administrations, ils sont souvent en retard...;OE9;1
14 910;Décentralisation;Réduire le nombre de fonctionnaires dans les ville et rendre ce système d'administration plus efficaces grâce à l'aide du numérique. Pour ensuite avoir plus de fonctionnaires et de services publiques dans les zones rural. Réduire le nombre d'échelons administratif ou spécialiser les échelons(ex:départements organise le sport, la région la santé et l'éducation);OE9;1
14 910;Plus de numérisation;Réduire le nombre de fonctionnaires dans les ville et rendre ce système d'administration plus efficaces grâce à l'aide du numérique. Pour ensuite avoir plus de fonctionnaires et de services publiques dans les zones rural. Réduire le nombre d'échelons administratif ou spécialiser les échelons(ex:départements organise le sport, la région la santé et l'éducation);OE9;1
6 850;Plus de moyens aux communes / plus de décentralisation;"l'État peut commencer à accompagner toutes les prérogatives qu'il accorde aux collectivités en mes accompagnant des financements NÉCESSAIRES. Une fois cela fait, on rediscutera de ce que les collectivités territoriales ""devraient"" faire.";OE11;1
43 510;Inciter à la mobilité;Laissez faire et encourager les gens à aller en ville;OE11;1
2 670;Lenteur administrative;Moins de paperasses a remplir trop de deputes senateurs  l etat doit etre revue et il faut arreter de supprimer des centres adlinistratifs;OE9;1
2 670;Diminution du nombre de fonctionnaires, parlementaires, ministres et hauts fonctionnaires;Moins de paperasses a remplir trop de deputes senateurs  l etat doit etre revue et il faut arreter de supprimer des centres adlinistratifs;OE9;1
6 980;Etre plus à l'écoute;En étant présents et disponibles.;OE11;1
6 980;En étant proche des gens / présence physique;En étant présents et disponibles.;OE11;1
2 860;Etre plus à l'écoute;Être a l'écoute et moins dans le jugement;OE11;1
7 060;Arrêt lobbying;Vaut-il mieux dépenser deux euros de plus pour acheter un shampoing écologique ou envoyer cet argent à des lobbies environnementalistes ?;TE13;1
15 160;Exemplarité des politiques;Je demande à l’état Français d’être exemplaire en matière de leadership écologique et d’axer la politique écologique française sur celle des pays scandinaves. L’histoire saura se souvenir des chefs d’états qui auront pris les bonnes décisions, même si cela leur en coûte un second mandat...;TE13;1
7 240;Plus de moyens aux communes / plus de décentralisation;En mettant en place un vrai système contre les fraudes fiscales. Permettant de redistribuer plus équitablement l’argent dans les collectivités;OE11;1
3 990;Etre plus à l'écoute;En écoutant plus les maires;OE11;1
42 890;Plus de moyens aux communes / plus de décentralisation;Donner plus de pouvoir et de moyens aux communes;OE11;1
43 020;Plus d'internet / numérique sur tout le territoire;En adoptant les nouvelles technologies de manière plus efficace. Expliquer mieux les démarches à faire;OE11;1
43 020;Simplification démarche administratives;En adoptant les nouvelles technologies de manière plus efficace. Expliquer mieux les démarches à faire;OE11;1
28 960;Simplification de l'administration et des services publics;Limiter les couches administratives. Le mille feuilles est trop complexe et déresponsabilise;OE9;1
43 386;Décentralisation;Aujourd'hui l'état dans la logique jacobinisme qui a accompagné la révolution est trop centralisé. C'est lui qui doit résoudre une majeure partie des problèmes sur tous les secteurs. Avec cette harmonisation des politiques, les problèmes qui sont uniquement spécifiques à des régions ne peuvent être efficacement règles. C'est donc aux régions que l'on devrait ajd donner la majeure partie des compétences administratives. En ce sens je serai pour une super décentralisation de l'état voire même une federalisation;OE9;1
5 200;Plus de moyens aux communes / plus de décentralisation;Laisser localement plus de liberté;OE11;1
29 060;Simplification démarche administratives;Avec un sens pratique et plus de clarté, notamment au niveau des normes, en les simplifiant.;OE11;1
43 880;Etre plus à l'écoute;Tous les organismes devraient être plus près des citoyens et il y a trop d’assemblées qui font double emploi;OE11;1
43 880;En étant proche des gens / présence physique;Tous les organismes devraient être plus près des citoyens et il y a trop d’assemblées qui font double emploi;OE11;1
43 880;Simplification démarche administratives;Tous les organismes devraient être plus près des citoyens et il y a trop d’assemblées qui font double emploi;OE11;1
12 740;Développement des transports en commun;Augmenter le nombre de bornes de recharge pour les véhicules électriques.&&Proposer des transports en commun gratuit (certaines lignes ou certains horaires/jours/weekend).;TE13;1
12 740;Développer les énergies renouvelables;Augmenter le nombre de bornes de recharge pour les véhicules électriques.&&Proposer des transports en commun gratuit (certaines lignes ou certains horaires/jours/weekend).;TE13;1
29 140;Etre plus à l'écoute;Plus de réactivité et d’accompagnement dans les démarches surtout pour les jeunes adultes (étudiants et travailleurs);OE11;1
29 140;Simplification démarche administratives;Plus de réactivité et d’accompagnement dans les démarches surtout pour les jeunes adultes (étudiants et travailleurs);OE11;1
820;Lois et accords commerciaux plus restrictifs;Je ne crois pas que le comportement des Français face à l’écologie changera uniquement par leur bonne volonté. Je crois fortement que cela passera par une législation stricte de la part des autorités.;TE13;1
3 770;Simplification de l'administration et des services publics;Elle doit faire plus d'une modernité accrue, de simplicité dans son information et sa mise en oeuvre;OE9;1
3 770;Plus de numérisation;Elle doit faire plus d'une modernité accrue, de simplicité dans son information et sa mise en oeuvre;OE9;1
2 660;Exemplarité des politiques;Si les citoyens doivent faire des économies et des geste écologique il en va de même avec gouvernement.&&Il faut qu'il réduise Lee impact en prenant le train, en prenant le mêmes vol que les citoyens, en consommant bio au gouvernement, en payant leur charge au sein de lors logement de fonction pour réduire leur impact environnemental.;TE13;1
44 280;Le peuple pas responsable du problème écologique;Il est inacceptable de s'entendre donner des leçons culpabilisantes par ceux qui nous ont incité à nous conformer à leurs décisions.&&Nous ne sommes pas responsables de tous les maux de la Terre.;TE13;1
10 210;Plateforme unique service publique et maison de services publics;En regroupant les services dans de plus large interco;OE11;1
7 300;Le peuple pas responsable du problème écologique;Arrêter de nous bassiner avec l’écologie a longueurs de journée, les gens savent qu’il faut protéger l’environnement, mais il n’en ont pas les moyens, ni financier ni direct;TE13;1
24 250;Etre plus à l'écoute;En dialoguant avec les citoyens et en faisant appel à eux et à leurs idées;OE11;1
24 250;En étant proche des gens / présence physique;En dialoguant avec les citoyens et en faisant appel à eux et à leurs idées;OE11;1
37 080;Plus de moyens aux communes / plus de décentralisation;Mettre plus de moyens, tout simplemeent. Les infrastructures sont là.;OE11;1
8 330;Plus de transparence;Trop de liens entre l'état et les administrations, trop de copinages, trop d'abus de l'état dans le fonctionnement des administrations, trop d'injonction dans le fonctionnement.....;OE11;1
8 330;Simplification démarche administratives;Trop de liens entre l'état et les administrations, trop de copinages, trop d'abus de l'état dans le fonctionnement des administrations, trop d'injonction dans le fonctionnement.....;OE11;1
15 292;Diminution salaires et suppression des avantages des parlementaires, ministres et hauts fonctionnaires;Trop de gens trop payé pour le travail qu'ils font , recruter plus et payer moins dans les hautes administrations , réévaluation des plus petite;OE9;1
8 560;Etre plus à l'écoute;En tenant compte des critiques, en arrêtant de considérer les salaires des soignants, pompiers et professeurs comme des dépenses inutiles, en créant de l'emploi dans ces secteurs, en favorisant la prévention...;OE11;1
8 560;Services médicaux dans les zones rurales;En tenant compte des critiques, en arrêtant de considérer les salaires des soignants, pompiers et professeurs comme des dépenses inutiles, en créant de l'emploi dans ces secteurs, en favorisant la prévention...;OE11;1
11 030;En étant proche des gens / présence physique;Éviter de tout centraliser en une seule ville, arrêter avec l’idée de métropole etc... ou alors mettre en avant les transports en communs et les aides au déplacement;OE11;1
11 030;Plus de moyens aux communes / plus de décentralisation;Éviter de tout centraliser en une seule ville, arrêter avec l’idée de métropole etc... ou alors mettre en avant les transports en communs et les aides au déplacement;OE11;1
1 990;Plus de moyens aux communes / plus de décentralisation;déjà que les départements les plus riches aident les plus pauvres. Ensuite les intercommunalités sont créées. Les cantons ont-ils encore une utilité alors qu'il suffirait de transférer certaines de leurs compétences à ces intercommunalités. Les réponses des administrations doivent etre bien plus rapides, lisibles et efficaces. Et surtout sensées.;OE11;1
1 990;Simplification démarche administratives;déjà que les départements les plus riches aident les plus pauvres. Ensuite les intercommunalités sont créées. Les cantons ont-ils encore une utilité alors qu'il suffirait de transférer certaines de leurs compétences à ces intercommunalités. Les réponses des administrations doivent etre bien plus rapides, lisibles et efficaces. Et surtout sensées.;OE11;1
37 730;Simplification démarche administratives;Embauche de personnels Mettre fin à une gestion de dossier trop aléatoire et compliqué. &&Interactivité entre service.;OE11;1
37 730;Plateforme unique service publique et maison de services publics;Embauche de personnels Mettre fin à une gestion de dossier trop aléatoire et compliqué. &&Interactivité entre service.;OE11;1
11 360;Etre plus à l'écoute;En se sentant plus concerne, j ai l impression que dans certaines collectivité les élus pensent plus à prendre des cumuls mais sont trop déconnecté de la réalité.;OE11;1
11 680;Supprimer les communes / départements: moins d'échelons!;Regrouper les dispositifs et aides des différents niveaux territoriaux,  pour lancer des crash program bcp plus ambitieux;OE11;1
11 680;Simplification démarche administratives;Regrouper les dispositifs et aides des différents niveaux territoriaux,  pour lancer des crash program bcp plus ambitieux;OE11;1
12 060;Simplification démarche administratives;"Création de ""maisons administratives"" ou bus ambulants dans les territoires ruraux notamment";OE11;1
12 060;Plateforme unique service publique et maison de services publics;"Création de ""maisons administratives"" ou bus ambulants dans les territoires ruraux notamment";OE11;1
7 577;Plus de proximité et d'humanité;Je trouve qu'elle évolue dans le mauvais sens.&&D'accord les démarches via internet c'est bien mais il faut de temps en temps pouvoir avoir les gens par téléphone ou en face à face. Sans passer par des répondeurs vocaux  pour la prise de rendez-vous.;OE9;1
7 660;Inciter à la mobilité;Dans ces régions , peut être mettre en place les bus dont on parlait précédemment;OE11;1
15 950;Plus de moyens aux communes / plus de décentralisation;Je pense que si nous encourageons le peuplement des petites agglomérations nous serions plus efficaces sur les services, et sur le logement et nous lutterions contre l'isolement des campagnes;OE11;1
15 950;Inciter à la mobilité;Je pense que si nous encourageons le peuplement des petites agglomérations nous serions plus efficaces sur les services, et sur le logement et nous lutterions contre l'isolement des campagnes;OE11;1
15 950;Simplification démarche administratives;Je pense que si nous encourageons le peuplement des petites agglomérations nous serions plus efficaces sur les services, et sur le logement et nous lutterions contre l'isolement des campagnes;OE11;1
30 180;Plus de moyens aux communes / plus de décentralisation;Ne pas se.concentrer uniquement sur Paris. Il ne faut pas oublier les autres territoires français' la capitale peut se permettre qu'on l'oublie quelques années pour que les programmes de concentrent autre part;OE11;1
12 790;Etre plus à l'écoute;Organiser des débats ou référendum. Organiser des RDV avec les citoyens.;OE11;1
12 790;En étant proche des gens / présence physique;Organiser des débats ou référendum. Organiser des RDV avec les citoyens.;OE11;1
14 340;Faire de la transition la priorité nationale;faire une priorité au dessus de l'économie;TE13;1
25 680;Lois et accords commerciaux plus restrictifs;Une prise en main au niveau européen, sensibiliser dans les écoles avec des mises en scène ludiques, trouver des compromis avec les entreprises pour les aider à accéder à la transition écologique, favoriser les pistes cyclables en ville, augmenter les parkings gratuits aux bordures de celles ci avec des lignes de transports en commun efficace et bien desservie, permettre aux ruraux l'accès à des zones de covoiturage&&Bien sûr ces mesures sont déjà prises, mais à trop faible empleur selon moins;TE13;1
25 680;Développement des transports en commun;Une prise en main au niveau européen, sensibiliser dans les écoles avec des mises en scène ludiques, trouver des compromis avec les entreprises pour les aider à accéder à la transition écologique, favoriser les pistes cyclables en ville, augmenter les parkings gratuits aux bordures de celles ci avec des lignes de transports en commun efficace et bien desservie, permettre aux ruraux l'accès à des zones de covoiturage&&Bien sûr ces mesures sont déjà prises, mais à trop faible empleur selon moins;TE13;1
25 680;Changement mode de consommation;Une prise en main au niveau européen, sensibiliser dans les écoles avec des mises en scène ludiques, trouver des compromis avec les entreprises pour les aider à accéder à la transition écologique, favoriser les pistes cyclables en ville, augmenter les parkings gratuits aux bordures de celles ci avec des lignes de transports en commun efficace et bien desservie, permettre aux ruraux l'accès à des zones de covoiturage&&Bien sûr ces mesures sont déjà prises, mais à trop faible empleur selon moins;TE13;1
25 680;Plus d'éducation;Une prise en main au niveau européen, sensibiliser dans les écoles avec des mises en scène ludiques, trouver des compromis avec les entreprises pour les aider à accéder à la transition écologique, favoriser les pistes cyclables en ville, augmenter les parkings gratuits aux bordures de celles ci avec des lignes de transports en commun efficace et bien desservie, permettre aux ruraux l'accès à des zones de covoiturage&&Bien sûr ces mesures sont déjà prises, mais à trop faible empleur selon moins;TE13;1
2 110;Incompétence et inefficacité;Trop compliqué trop coûteuse et trop de personnel peu compétent;OE9;1
2 110;Réduction des coûts;Trop compliqué trop coûteuse et trop de personnel peu compétent;OE9;1
23 150;Etre plus à l'écoute;Commencer par des phases d'expérimentation avec une population terrain :&&1. Définir les vrais enjeux&&2.trouver la bonne manière d'y répondre&&3. Essayer d'améliorer l'expérience citoyen dans ses démarches;OE11;1
23 150;Simplification démarche administratives;Commencer par des phases d'expérimentation avec une population terrain :&&1. Définir les vrais enjeux&&2.trouver la bonne manière d'y répondre&&3. Essayer d'améliorer l'expérience citoyen dans ses démarches;OE11;1
3 285;Diminution du nombre de fonctionnaires, parlementaires, ministres et hauts fonctionnaires;Réduire le nombre de parlementaires;OE9;1
24 360;Agriculture raisonnée, bio, circuits courts;L’import de nourriture étrangère pour le bétail est un non sens écologique d’après moi. Je crois qu’il faudrait revaloriser une agriculture globale française c’est à dire de la culture de légumes et céréales pour la consommation et l’élevage. Il faut un équilibre entre élevage et agriculture partout en France et éviter les pôles de spécialisation (tel que le porc en Bretagne par exemple). Je pense que la taxe voir l’interdiction de certains produits étrangers qui peuvent être produits en France devrait est mise en place pour favoriser une alimentation de saison et plus responsable.;TE13;1
940;Taxe sur les plus gros pollueurs;La mise en vigueur d'une loi qui ne restreint les usines a n'utiliser qu'un nombre tres restreint de plastique afin de faciliter le recyclage + pourquoi pas tres fortement  taxer les produits importés  qui ne respectent pas cette loi pour controler les importations et leur impact sur l'envirron;TE13;1
940;Lois et accords commerciaux plus restrictifs;La mise en vigueur d'une loi qui ne restreint les usines a n'utiliser qu'un nombre tres restreint de plastique afin de faciliter le recyclage + pourquoi pas tres fortement  taxer les produits importés  qui ne respectent pas cette loi pour controler les importations et leur impact sur l'envirron;TE13;1
940;Limitation emballages plastique;La mise en vigueur d'une loi qui ne restreint les usines a n'utiliser qu'un nombre tres restreint de plastique afin de faciliter le recyclage + pourquoi pas tres fortement  taxer les produits importés  qui ne respectent pas cette loi pour controler les importations et leur impact sur l'envirron;TE13;1
8 620;Lenteur administrative;Moins de papiers;OE9;1
8 620;Plus de numérisation;Moins de papiers;OE9;1
39 590;Changement mode de consommation;Je pense serieusement que l'écologie doit être au centre de nos préoccupations actuelles, la civilisation humaine telle qu'elle est construite de nos jours est en pleine déchéance;TE13;1
7 820;Lois et accords commerciaux plus restrictifs;L'état qui ne respecte pas ses engagements sur le climat, qui n est pas assez ambitieux sur ce sujet et qui se laisse avoir par le jeu des lobbys;TE13;1
7 820;Exemplarité des politiques;L'état qui ne respecte pas ses engagements sur le climat, qui n est pas assez ambitieux sur ce sujet et qui se laisse avoir par le jeu des lobbys;TE13;1
7 820;Arrêt lobbying;L'état qui ne respecte pas ses engagements sur le climat, qui n est pas assez ambitieux sur ce sujet et qui se laisse avoir par le jeu des lobbys;TE13;1
39 820;Simplification de l'administration et des services publics;Le nombre de nos services et leur tâches parfois trop semblables les rendent difficiles d’accès. Il serait parfois plus simple de réunir différents services afin de les rendres plus clairs et moins chronophage. Certains agents sont parfois mal formés ou informés de cas complex (pôle emploie pour le handicap, artiste ou intermittent, police et gendarmerie sur beaucoup de sujets sociaux) et mériterait plus d’attention et de temps.;OE9;1
9 770;En étant proche des gens / présence physique;En donnant plus d autonomie aux régions ..et aux départements ..en revenant dans les campagne;OE11;1
9 770;Plus de moyens aux communes / plus de décentralisation;En donnant plus d autonomie aux régions ..et aux départements ..en revenant dans les campagne;OE11;1
15 630;Plus de moyens aux communes / plus de décentralisation;Il faut des échelons intermédiaires plus ancré dans la territorialité et les enjeux locaux: l'interfaçage entre ce niveau d'autorité et celui de l'état est très mauvais, et la faute repose en grande partie sur une centralisation excessive. La France n'est pas une petite nation, ou un régime féodal: c'est un territoire vaste, multiple, complexe, qui requiert une approche nuancée de ses réalités;OE11;1
10 340;En étant proche des gens / présence physique;Garder les fonctionnaires ds la ruralité;OE11;1
10 340;Services médicaux dans les zones rurales;Garder les fonctionnaires ds la ruralité;OE11;1
7 920;Plus de moyens aux communes / plus de décentralisation;Plus d'autonomie pour les collectivités territoriales;OE11;1
40 644;Décentralisation;Donner plus de pouvoirs aux intercommunalités;OE9;1
41 150;Etre plus à l'écoute;Pouvoir être au contact des gens qui évoluent dans leur territoire et être du coup complètement au fait de la situation de leurs administrés des difficultés rencontrées pour voir eux ce qui est possible ou non de faire le tout avec le moins de paperasse possible (ca complexifie beaucoup trop les choses simples);OE11;1
41 150;En étant proche des gens / présence physique;Pouvoir être au contact des gens qui évoluent dans leur territoire et être du coup complètement au fait de la situation de leurs administrés des difficultés rencontrées pour voir eux ce qui est possible ou non de faire le tout avec le moins de paperasse possible (ca complexifie beaucoup trop les choses simples);OE11;1
41 150;Simplification démarche administratives;Pouvoir être au contact des gens qui évoluent dans leur territoire et être du coup complètement au fait de la situation de leurs administrés des difficultés rencontrées pour voir eux ce qui est possible ou non de faire le tout avec le moins de paperasse possible (ca complexifie beaucoup trop les choses simples);OE11;1
8 780;Etre plus à l'écoute;En étant proche des gens &&En expliquant &&En simplifiant &&En donnant une légère marge de manœuvres aux administrations;OE11;1
8 780;Plus de transparence;En étant proche des gens &&En expliquant &&En simplifiant &&En donnant une légère marge de manœuvres aux administrations;OE11;1
8 780;Plus de moyens aux communes / plus de décentralisation;En étant proche des gens &&En expliquant &&En simplifiant &&En donnant une légère marge de manœuvres aux administrations;OE11;1
28 800;En étant proche des gens / présence physique;Il faudrait peut être plus de proximité&&Plus de communication pour que les démarches administratives ne soient pas obscures, de la communication dans différentes langues, afin de n’exclure personne ainsi que la possibilité d’avoir des traducteurs, enfin il faut plus de centre sociaux apte à accueillir toute personne dans le besoin;OE11;1
28 800;Simplification démarche administratives;Il faudrait peut être plus de proximité&&Plus de communication pour que les démarches administratives ne soient pas obscures, de la communication dans différentes langues, afin de n’exclure personne ainsi que la possibilité d’avoir des traducteurs, enfin il faut plus de centre sociaux apte à accueillir toute personne dans le besoin;OE11;1
28 800;Plateforme unique service publique et maison de services publics;Il faudrait peut être plus de proximité&&Plus de communication pour que les démarches administratives ne soient pas obscures, de la communication dans différentes langues, afin de n’exclure personne ainsi que la possibilité d’avoir des traducteurs, enfin il faut plus de centre sociaux apte à accueillir toute personne dans le besoin;OE11;1
44 240;Etre plus à l'écoute;Créer des référendums d'initiative populaire ou plus de concertations créés par des préfets;OE11;1
15 910;Baisser les salaires et avantages des responsables politiques;Tout simplement de ne pas vivre au dessus de leurs moyens. Donc limiter les dépenses;OE11;1
16 040;Plus de transparence;Commencer par se réorganiser pour rationaliser son fonctionnement et dépenser de l'argent la ou il faut le dépenser plutôt que la ou les décideurs souhaitent le mettre.;OE11;1
28 010;Plus de consultation et décision du peuple (dont RIC);En proposant des questionnaires via internet ou par courrier anonymement ou referendum aux citoyens. L administration pourra se transformer et evoluer. L État verra si l administration écoute ses administrés.;OE9;1
38 100;Lois et accords commerciaux plus restrictifs;Mettre à bas les lobbys classiques en érigeant la transition écologique comme priorité nationale avec un plan d'application précis et réellement appliqué. Il est plus que temps de rentrer dans le vif du sujet et de se sortir les doigts.;TE13;1
38 100;Arrêt lobbying;Mettre à bas les lobbys classiques en érigeant la transition écologique comme priorité nationale avec un plan d'application précis et réellement appliqué. Il est plus que temps de rentrer dans le vif du sujet et de se sortir les doigts.;TE13;1
31 900;Favoriser le nucléaire;Il faut réinvestir le nucléaire et lutter contre la propagande antinucléaire, car il s'agit de la seule solution à court terme pour lutter contre le réchauffement climatique et que chaque réacteur qui se fais fermer est un pas de plus vers le changement climatique;TE13;1
31 960;Simplification démarche administratives;Une aide apporté aux personnes en difficultés, je pense par exemple aux personnes agées pour qui tout ces papiers relevent du parcours du combatant;OE11;1
32 170;Supprimer les communes / départements: moins d'échelons!;plus de présence de l'état et des collectivités;OE11;1
8 944;Décentralisation;Tout d'abord la commune le département et la région le préfet tout ceci décider dans chaque région sans la tutelle de  l'état;OE9;1
8 970;Baisser les salaires et avantages des responsables politiques;Arrêtez d'investir sur les hauts fonctionnaires mais plus sur ceux réellement utile à la population;OE11;1
32 700;Plus de transparence;Transparence, action dans l’intérêt commun qu’individuel;OE9;1
32 810;Plus de moyens aux communes / plus de décentralisation;Favoriser le commerce local, plus écologique, plus riche de sens et permettant de retrouver un dynamisme sur la localité par la simple exploitation agricole, une pharmacie, une boulangerie etc;OE11;1
33 000;Plus de moyens aux communes / plus de décentralisation;Plus de budget au mairie, augmenter le salaire des maires en fonction de leurs temps de travail;OE11;1
33 230;Plus de moyens aux communes / plus de décentralisation;Décentraliser ? Utiliser des formulaires communs, coopérer faire preuve de transparence entre eux pour recouper l identité l adresse) (  pour lutter contre la triche);OE11;1
33 230;Simplification démarche administratives;Décentraliser ? Utiliser des formulaires communs, coopérer faire preuve de transparence entre eux pour recouper l identité l adresse) (  pour lutter contre la triche);OE11;1
9 240;Etre plus à l'écoute;Faire des référendums propres à chaque région&&Lire les centaines de lettre envoyées &&Ne pas faire de politique anti sociale qui favorise les plus riches;OE11;1
34 250;Plus d'internet / numérique sur tout le territoire;Rétablir les services locaux, comme des Maisons de Services Publics, pour les zones rurales. Améliorer la couverture réseau et Internet pour réduire la fracture numérique. Promouvoir la construction de logements sociaux au sein même des villes et grandes villes pour lutter contre la gentrification qui repousse les plus modestes.;OE11;1
34 250;Inciter à la mobilité;Rétablir les services locaux, comme des Maisons de Services Publics, pour les zones rurales. Améliorer la couverture réseau et Internet pour réduire la fracture numérique. Promouvoir la construction de logements sociaux au sein même des villes et grandes villes pour lutter contre la gentrification qui repousse les plus modestes.;OE11;1
34 250;Plateforme unique service publique et maison de services publics;Rétablir les services locaux, comme des Maisons de Services Publics, pour les zones rurales. Améliorer la couverture réseau et Internet pour réduire la fracture numérique. Promouvoir la construction de logements sociaux au sein même des villes et grandes villes pour lutter contre la gentrification qui repousse les plus modestes.;OE11;1
34 360;Taxe sur les plus gros pollueurs;J'aimerai que des sanctions prévues soient vraiment appliqués aux entreprises ne respectant pas l'environnement.;TE13;1
34 360;Lois et accords commerciaux plus restrictifs;J'aimerai que des sanctions prévues soient vraiment appliqués aux entreprises ne respectant pas l'environnement.;TE13;1
34 480;Exemplarité des politiques;Elle ne doit pas reposer sur les actions individuelles mais c'est au système en entier d'initier les changements. Maintenant.;TE13;1
34 510;Faire de la transition la priorité nationale;C'est une priorité;TE13;1
34 710;Défiance vis à vis de la classe politique;Je pense que l administration est gangrenée par les intérêts particuliers.. les personnes défendent leurs intérêts au mépris de l intérêt public (pour être réélu, pour être considéré comme important etc);OE9;1
9 730;Services médicaux dans les zones rurales;Plus de centre médicaux dans les villages éloigné des villes, et une égalités pour tous au niveau des soins;OE11;1
34 920;Faire de la transition la priorité nationale;Elle doit être forte et efficace d'une part puis s'effectuer à tous les niveaux et sur tous les plans d'autre part.;TE13;1
9 850;Services médicaux dans les zones rurales;Remettre du personnel la ou il en  faut l'hôpital;OE11;1
11 717;Consommation réduite ou vertueuse (bio, circuit court, local);Changer son régime alimentaire. Utiliser des transports durables. Consommer local, bio, éthique. Sensibiliser autour de soi.;TE11;1
11 717;Régime alimentaire;Changer son régime alimentaire. Utiliser des transports durables. Consommer local, bio, éthique. Sensibiliser autour de soi.;TE11;1
11 717;Sensibilisation/Education aux gestes éco-citoyens;Changer son régime alimentaire. Utiliser des transports durables. Consommer local, bio, éthique. Sensibiliser autour de soi.;TE11;1
11 717;Transports plus verts ou réduits;Changer son régime alimentaire. Utiliser des transports durables. Consommer local, bio, éthique. Sensibiliser autour de soi.;TE11;1
35 350;Plus de moyens aux communes / plus de décentralisation;Ne pas oublier que ce qui est une bonne idée dans une grande ville (Paris, Lyon, Marseille etc.) n'est pas forcément judicieux voire applicable dans de plus petits territoires (petites communes et villages, particulièrement si éloignées de grandes villes);OE11;1
35 460;Développement des transports en commun;Il faudrait interdire tous les emballages en plastique et arrêter de donner des sacs dans les magasins pour que les gens n’aient pas d’autres’ choix que d’apporter leurs sacs avec eux afin qu’il n’y ai pas de déchets inutiles &&Augmenter les transports en communs électriques et en mettre plus à disposition afin que les zones mal desservies diminuent l’utilisation de la voiture individuelle;TE13;1
35 460;Limitation emballages plastique;Il faudrait interdire tous les emballages en plastique et arrêter de donner des sacs dans les magasins pour que les gens n’aient pas d’autres’ choix que d’apporter leurs sacs avec eux afin qu’il n’y ai pas de déchets inutiles &&Augmenter les transports en communs électriques et en mettre plus à disposition afin que les zones mal desservies diminuent l’utilisation de la voiture individuelle;TE13;1
10 070;Baisser les salaires et avantages des responsables politiques;diminuer les ministres , les sénateurs , les députés , revoir tout se qui les entourent secrétaires , chauffeurs , etc ..;OE11;1
36 130;Horaires d'ouverture inadaptés;Faciliter leur travail et élargir les horaires d'ouverture;OE9;1
12 619;Consommation réduite ou vertueuse (bio, circuit court, local);Fournisseur d'énergie 100% renouvelable, diminution des déchets, des trajets carbone, privilégier circuits courts, bio, local et de saison, tri selectif;TE11;1
12 619;Utilisation énergies Renouvelables;Fournisseur d'énergie 100% renouvelable, diminution des déchets, des trajets carbone, privilégier circuits courts, bio, local et de saison, tri selectif;TE11;1
12 619;Tri sélectif, compost, réduction déchets;Fournisseur d'énergie 100% renouvelable, diminution des déchets, des trajets carbone, privilégier circuits courts, bio, local et de saison, tri selectif;TE11;1
10 220;Etre plus à l'écoute;En apportant plus de moyens aux petites entreprises et en favorisant la création d’emploi , favoriser l’insertion sociale , en créant des cellules  d’écoute et en proposant un suivi pour les entrepreneurs et chômeurs plus précis et personnalisé;OE11;1
10 220;En étant proche des gens / présence physique;En apportant plus de moyens aux petites entreprises et en favorisant la création d’emploi , favoriser l’insertion sociale , en créant des cellules  d’écoute et en proposant un suivi pour les entrepreneurs et chômeurs plus précis et personnalisé;OE11;1
