customer_id,question_name,answer,theme
21986,TE11,"Faire du zéro déchets, j'essaye. Fabriquer mes propres ptoduits entretiens.",Transition écologique
21987,TE11,"Je prends les transports en commun au quotidien, je marche. Je n’ai pas de voiture. 
Je privilégie le train à l’avion pour des distances courtes.

Je n’achète pas de produits hors saison et/ou venant de très loin (ex : tomate du Chili en hiver). 

Cependant je pourrai faire encore mieux en achetant des versions non-jetables ou recyclables de nombreux éléments : cotons démaquillants, protections hygiéniques, brosse à dents...

Enfin je trie, mais mal.
Il est urgent qu’on nous donne les moyens de comprendre l’intérêt du tri + les bonnes infos pour le faire.",Transition écologique
21999,TE11,"Je trie mes déchets, je fait du zéro déchet, je fait un composte, je ne consomme plus dans les grandes surfaces.",Transition écologique
22005,TE11,"Je ne consomme plus de viande, évite d'utiliser ma voiture, je privilégie le verre et le carton au plastique, j'achète du réutilisable et des produits d'occasion (vêtements surtout)",Transition écologique
22011,TE11,"Baisser le chauffage 
Transports en commun
Favoriser les matières hautement recyclable 
Bannir les objets a usage unique",Transition écologique
22036,TE11,"Tri, commerce de proximité, déplacements réfléchis, isolation ouatte de cellulose,""voiture électrique"" , bouteille en verre réutilisable, pas d'eau du commerce donc pas de bouteille, etc.",Transition écologique
22043,TE11,"Malheureusement je suis étudiant donc je suis limité a quelques gestes (mais que je considère quand même comme importants) :
ramasser les déchets que je vois par terre par fois dans la rue
trier les poubelles (les bacs bleu jaunes etc..) 
je ne fumes pas = aucun mégot",Transition écologique
22050,TE11,je limite mes déchets et utilise un =vélot,Transition écologique
22074,TE11,"Je n'ai pas de voiture, j'utilise les transports en commun et le vélo. J'évite les grandes surfaces, j'achète en vrac des produits locaux le plus possible. Je réduit mes déchets en bannissant les produits et emballages jetables. Je pourrais composter s'il y avait un moyen de trier ses déchets verts, ou s'il y avait plus de composteurs publics en ville, et que ce compost était utilisé (souvent les composteurs publics sont pleins).",Transition écologique
22083,TE11,JE TRIS MES DÉCHETS ET FAIT ATTENTION À SE QUE J'ACHÈTE,Transition écologique
22089,TE11,J'essaie d'acheter des produits respectueux de l'environnement ou d'occasion. J'essaie d'utiliser le moins popossible les transports polluants,Transition écologique
22096,TE11,"Étant seule, je consomme peu, je trie, je me déplace en vélo, pour mon jardin, j'utilise le compost, aucun pesticide,",Transition écologique
22128,TE11,Un bon fumier avec déchets vais cuisiner du resto,Transition écologique
22137,TE11,Tri selectif,Transition écologique
22138,TE11,"Isolation,limite les déplacements voiture qu'en c'est possible .Prendre un véhicule électrique si les moyens me le permettent...",Transition écologique
22139,TE11,"Le recyclage des emballages n est pas encore clair, il faut imposer (sans hausse des prix) des conditionnement recyclabe tant qu il ne provoque pas de danger alimentaire",Transition écologique
22172,TE11,"Le mégo à la poubelle, economie d'eau, transports en commun, baisser le chauffage, réduire la consommation général, achat de bio.",Transition écologique
22174,TE11,Utiliser d'avantage les transports en commun,Transition écologique
22178,TE11,J'ai remplacé mon véhicule V8 de 21 CV fiscaux par un 5 CV.mais je juge que le transport maritime aérien routier en PL et les grosses industries participes principalement à cette pollution,Transition écologique
22182,TE11,"réduction de la consommation d'électricité, réduction de la consommation de viande, choix de l'alimentation en fonction des saisons (dans la mesure du possible) et du pays d'importation, ainsi que des moyens de production.",Transition écologique
22187,TE11,"Je me déplace en vélo
Je réduis ma consommation de viande
J'achète ecoresponsable
J'économise eau, chauffage, électricité.
J'alerte mes élus sur les problèmes écologiques.

Ce questionnaire est hélas centré sur les choix individuels alors qu'un grand débat national devrait porter sur les choix collectifs ou niveau de l'état.",Transition écologique
22205,TE11,Tri sélectif moins de viande,Transition écologique
22210,TE11,"J’essaie le plus possible de privilégier des produits régionaux, français. J’essaie de consommer des produits de saisons. J’utilise très peu la voiture, en tout cas j’essaie d’éviter le plus possible. 
Je fais attention à ma consommation d’électricité et d’eau. Je suis sensible à tout ce qui peut avoir un impact positif sur l’environnement.",Transition écologique
22219,TE11,"J utilise ma voiture que quand je n ai pas le choix, j essaye de réduire mes dechets et limiter le gaspillage/ que pourrais-je faire ? Je ne sais pas: aller entarter les dirigeants d entreprises comme carrefour qui poussent à la conso de masse, ne reduisent pas les emballages de leurs produits, lutter tout seul contre la surpeche et l élevage intensif,....",Transition écologique
22229,TE11,J’essaye d’être zéro déchet en achetant en vrac et de prendre mon vélo tous les matins,Transition écologique
22230,TE11,"Je suis engagée chez Greenpeace, je fais de la sensibilisation pour une alimentation plus responsable, je suis végétarienne, j'utilise les transports en commun et velo, j'utilise le plus possible des objets réutilisables etc.",Transition écologique
22237,TE11,"Trier mes déchets , ne rien jeter sur la voie publique , ramasser les déchets jeter par les autres ... Diminuer les emballage s",Transition écologique
22248,TE11,"Je fais du tri des déchets, je limite l’utilisation du plastique, je roule à l’éthanol, j’achète en vrac et du local, routes les ampoules électriques sont des LED, je limite la consommation de l’eau, j’utilise une cheminée au bio éthanol, ....",Transition écologique
22251,TE11,"Le trie des déchets, choisir des aliments bio et de saison, remplacé les produits ménagers et cosmétiques avec du fait maison à base de produit naturel. Je pourrais faire réparer mes appareils électroniques plutôt que d'en racheter.",Transition écologique
22259,TE11,"vider mon compost; préparer les semis; semer des fleurs à pollen; faire des cultures de verres de terre, amener les gens a avoir des fleurs, arbustes,..",Transition écologique
22274,TE11,"Je prends les transports en commun dès que possible, je trie mes déchets, je fais attention à ne pas prendre de douches trop longues etc.",Transition écologique
22275,TE11,"Tri, covoiturage ponctuel, réduction du nombre d'emballages, réduction de l'utilisation de la voiture, favoriser les transports en commun",Transition écologique
22291,TE11,"Je fais tous a pied, train et bus. Je limite mes déchets. Je recycle. Je ne me chauffe pas.",Transition écologique
22292,TE11,"J'utilise moins d'eau et en utilise uniquement si nécessaire, baisse le chauffage, réduction de l'utilisation des emballages : j'achète en vrac avec des sachets réutilisables, je confectionne mes plats au lieu d'acheter des plats industriels sur-emballés, je change certaines autres habitudes de consommation (oriculi à la place des cotons-tiges, sacs en tissu à la place de sacs plastiques, brosse à dent biodégradable à la place de celles en plastiques) 
Utilisation des transports en communs, vélo, marche
Achat de fruits et légumes de saison, locaux et bio
Je ne mange pas de viande
Toutes ces initiatives sont minimes mais mise bout à bout, et réalisées par beaucoup de personnes, elles peuvent faire la différence je pense",Transition écologique
22295,TE11,Je recycle j’utilise au minimum l’électricité et l’eau je prends les transports en commun plus tard je souhaite avoir une voiture hydraulique,Transition écologique
22337,TE11,"Pour protéger l'environnement je prends les transports en commun, j'essaie d'adopter un mode de vie ""Zéro déchet"" (sans plastique), je suis végétarienne, j'essaie de consommer Bio et local, je m'informe sur toutes les causes qui touchent à l'environnement (et provenant de toutes les sources pour construire un avis objectif)",Transition écologique
22338,TE11,"Le trie, attention à la dépense énergétique (eau, électricité), aucun déchet jeté de façon sauvage, pas de gaspillage alimentaire (2 poules à la maison), utilisation au maximum des transports en commun et la marche à pied.",Transition écologique
22339,TE11,"Des petites actions de tous les jours (tous ce que peut faire un citoyen à son échelle), que ce soit trier les déchets, éviter le gaspillage, prendre les transports en communs. Et suivre sur les réseaux sociaux des personnes engagées dans la lutte contre le réchauffement climatique afin de découvrir de nouveaux modes de luttes qui sont accessibles pour nous.",Transition écologique
22355,TE11,"Le trie de mes déchet, moin utiliser la voiture.",Transition écologique
22372,TE11,"Je propose le local. Si ce n'est pas possible je prends du bio. J'essaie d'utiliser le moins d'eau et d'électricité, je me déplace uniquement en transport en commun, anciennement en vélo mais ma nouvelle ville n'est pas assez adaptée pour ce transport. Je recycle et reutilise tous les objets et vêtements que j'achète, j'achete d'occasion",Transition écologique
22373,TE11,"Covoiturage quand c'est possible mais en pleine campagne pas simple. Trier les déchets. Recycler les matières premières jetées pas certains. Pas de bouteilles d'eau. Pas de pesticides ni herbicides dangereux sur mes terrains. Mettre en place des zones pour la faunes locales dans mon terrain et ne pas laisser y rentrer les chasseurs sauf cas particulier ( style début de surpopulation de lapin, attrapés aux furets et déplacé)",Transition écologique
22391,TE11,"La question n'est pas que font les citoyens pour cela. Beaucoup essient de faire des efforts selon moi (même si on peut encore améliorer les pratiques). La question est que font les gros pollueurs : grosses entreprises, gros paquebots et gris avions. C'est pourquoi je n'ai pas répondu aux questions précédentes. Que fait l'Etat pour inciter les gros pollueurs à faire des efforts ????",Transition écologique
22393,TE11,"Je me rends au travail à pied, j'utilise la voiture moins dune fois toute les deux semaines si possible, je tri mes déchets, j'achète le moins possible de plastique, j'allume peu le chauffage je favorise les pulls, j'achète bio au maximum",Transition écologique
22408,TE11,Supprimer les emballages plastiques des produits dans la grande distribution.  Boycotter les marques qui ont un impact nocif sur la société.  Favoriser les produits labellisés.  Compostage...,Transition écologique
22415,TE11,Consommation végétarienne et réduction des déchets,Transition écologique
22418,TE11,"Je me déplace le plus possible en train ou à pied, je mange moins de viande , je ne surchauffe pas mon appartement.  J'aimerais réduire mes déchets et acheter en vrac mais c'est souvent dans des magasins bio et ça me revient trop cher, je voudrais apprendre à réparer des objets et vêtements.",Transition écologique
22424,TE11,Je fais attention à ce que je consomme.,Transition écologique
22427,TE11,"Tout ce que je peux. Repas végétarien et bio, déplacement à pied, peu de déchets,etc...",Transition écologique
22428,TE11,"A mon petit niveau j achète des produits locaux , et non industriels,  , utilise les ressourceries",Transition écologique
22430,TE11,"Je fais attention à mes déchets, à ma consommation énergétique... Mais je voudrais arrêter d'utiliser ma voiture et pourtant le manque de transports de périphérie à périphérie de Bordeaux est catastrophique donc c'est impossible, j'aimerais arrêter d'utiliser du plastique mais les industriels m'imposent des suremballages, je fais attention aux produits que je rejette et pourtant la centrale près de chez moi relargue de l'eau très chaude qui dérègle la biodiversité de la Gironde, je fais attention à ma consommation d'eau, mais je vois des stations de ski jeter de l'eau gelée par des canons pour faire plaisir aux parisiens en vacances... L'effort doit venir de chacun mais SURTOUT des lois, des industriels, des grands consommateurs de ressources car ils réduisent à néant les efforts du pauvre français qui trie ses déchets (s'il est en ville, car en campagne, on ne trie toujours pas)",Transition écologique
22439,TE11,Je crée une start up solidaire ayant pour mission de favoriser le financement des projets associatifs en faveur des objectifs du développement durable par les entreprises locales. (UpGreen Your Planet),Transition écologique
22441,TE11,"Je suis végétarienne et me déplace peu voire pas en voiture, cependant je pourrais moins prendre l'avion que je ne le fais aujourd'hui...",Transition écologique
22448,TE11,"Je roule en vélo quotidiennement. Si quelqu'un a une solution pour supplanter la voiture lors de transports de charges lourdes et/ou volumineuses sur des courtes distances (avec rapport  efficacité/prix correct), je suis preneur.",Transition écologique
22452,TE11,Je fais le composte je tri mes déchets je ramasse les déchets dans la rue j’utilise les transports en commun je consomme local,Transition écologique
22454,TE11,"Faire attention à ne pas trop utiliser la voiture 
Prendre les transports en commun 
Ne pas acheter de l’eau en bouteilles",Transition écologique
22460,TE11,"Je pourrais prendre le vélo, le train pour de long déplacement",Transition écologique
22462,TE11,"Limiter les vols intercontinentaux, tri des déchets, douche courte et usage de la slow cosmétique",Transition écologique
22469,TE11,"Manger moins de viande, acheter moins d’objets non nécessaires (vêtements, gadgets..), recycler tous les déchets, faire du compost, limiter les vols en avion",Transition écologique
22472,TE11,Je boycotte les grandes surfaces. J'achète uniquement chez des petits producteurs. Plus de savons ou de produits vaisselle.(uniquement savon bio.  Je limite mes trajets.. monsieur macron devrais commencer par lui meme avoir une voiture électrique.  A limiter son escorte  de voiture diesel...ainsi que tous ses ministres.  il dit avoir ete elu mais cest faux... il a ete elu pour contrer marine le pen c'est tout...,Transition écologique
22473,TE11,"je limite de 50% ma production de déchets, je n'ai pas de voiture, je ne consomme que de saison, je mange de la viande uniquement 2 fois par semaine, je recycle mes déchets. Je devrais mais je le fais pas réduire mes voyages en avion, m'investir dans le ramassage des déchets",Transition écologique
22475,TE11,Ne pas prendre l’avion ni le bateau car ceux sont les plus grands pollueurs de l’air et de la mer,Transition écologique
22477,TE11,"Je me déplace à vélo, en covoiturage, je trie mes déchets , j'éteins les lumières inutiles, je ne jette pas mes déchets dans la rue",Transition écologique
22486,TE11,"Moins de déchet, tri des déchets, pas de voiture, consommation d'eau responsable",Transition écologique
22491,TE11,"mise en place du tri, d'une pratique zero dechet, courses en biocop et chez producteurs locaux. reduction des energies et economie d'eau.",Transition écologique
22496,TE11,"Déjà pour protéger l'environnement je ne pense pas à l'argent comme vous dans chaque question
Ça se résume à des choses simples en tant que personne, et chaque citoyen devrait y mettre du sien comme ne rien jeter par terre, recycler, faire des économies de chauffage et préférer mettre un pull, etc mais les institutions et les entreprises, petites comme grosses doivent y mettre du leur
Ça serait déjà bien de la part des grosses entreprises de commencer à payer les impôts de la même façon que les citoyens",Transition écologique
22501,TE11,Je prends le moins possible ma voiture. Je fais le tri . Je n’achète pas des produits en plastiques et des produits dont les récipients sont en plastique. Je ne mets le chauffage que le soir et encore seulement s’il fait très froid.,Transition écologique
22508,TE11,"Aujourd'hui, je ne fais pas grand chose pour l'environnement, si ce n'est que je ne jette pas mes déchets dans la rue et que je préfère prendre des transports en commun...

Cependant plusieurs autres alternatives gratuites sont déjà disponibles: manger plus de fruits et légumes ou encore trier les déchets. 

Cependant les vrais changements possibles sont payants et sont même assez cher, d'après mes souvenirs: ces moyens sont assez peu accessible pour les particuliers. On peu prendre comme exemple les voitures électriques ou encore les panneaux solaires ou éolienne.",Transition écologique
22512,TE11,J'achète en circuit court sans pesticides,Transition écologique
22515,TE11,"le tri sélectif, réduction des déplacements , isolation de mon logement en fonction de mes moyens",Transition écologique
22518,TE11,"Comportement responsable vis à vis des déchets : réduction, tri sélectif, mégots de cigarette ... 

Lutte contre le gaspillage : économies d’eau, d’électricité,  recyclage et partage. 

Éviter la dégradation de notre environnement : baisse de la pollution de l’air (favoriser les transports en commun), soutenir les producteurs locaux et eco responsables, réduire sa consommation de viande et éviter de tuer des insectes (araignées, mouches ...) 

La liste est longue mais l’important est d’agir ensemble, maintenant et dans cette direction.",Transition écologique
22538,TE11,"Fournisseur d'énergie 100% renouvelable, diminution des déchets, des trajets carbone, privilégier circuits courts, bio, local et de saison, tri selectif",Transition écologique
22548,TE11,"Je suis pauvre donc je ne peux rien faire, ça aide",Transition écologique
22578,TE11,"Je me déplace en zone urbaine uniquement à vélo et en métro, je prends le train quand je vais rendre visite à ma mère, j’utilise les applications de covoiturage de temps de temps. 
Bien sûr je ne possède pas de véhicule personnel motorisé : je n’en ai nullement besoin étant étudiant..
Je fais le tri et j’essaie de manger bio et/ou local autant que je le peux. J’essaie de manière générale de me limiter dans mes consommations, d’acheter seulement ce dont j’ai vraiment besoin, d’avoir un mode de vie plus sobre.
Je projette de faire le marché une fois par semaine et d’acheter local plus qu’à l’heure actuelle.",Transition écologique
22582,TE11,"Je  tris mes ordures, je roule un peu moins vite, je désherbe manuellement et non plus chimiquement, je fais les trajets possible en velo, localement et en transport en commun sur des longues distance",Transition écologique
22589,TE11,"Ne plus manger de viande, utiliser des produits d’hygiène sans emballage, achats dans des magasins « de producteurs locaux »",Transition écologique
22590,TE11,"Déplacements ecolo, compost, consommation producteurs régionaux, réduction de la conso électrique",Transition écologique
22599,TE11,Je fais attention a ce que j'achète et je fais tout mes trajets à vélo ou en utilisant les transports en commun,Transition écologique
22602,TE11,"Devenir végétarien ou flexitarien, consommer LOCAL (souvent plus sûr que bio), boycotter des entreprises polluantes, limiter ma consommation surperflue, préférer l'isolation au chauffage/clim
Ne pas avoir de voiture personnelle
M'engager politiquement et professionnellement pour inciter les gouvernement et les entreprises à changer les modes de production et notre modèle de croissance
=>De manière générale suivre les conseils de l'application 90 jours",Transition écologique
22606,TE11,"J'ai réduit mes besoins, je ne fais plus d'achats compulsifs, j'achète des objets durables",Transition écologique
22612,TE11,"J'ai arrêté la viande, je prends les transports en commun (ou je vais à pied), autant que possible j'achète dans des épiceries zéro déchets, je recycle, j'achète des vêtements et des objets de seconde main, j'évite d'acheter des objets suremballés et à usage unique",Transition écologique
22613,TE11,Limiter le gaspillage d'eau.,Transition écologique
22629,TE11,"Je fais du vélo, pas très convaincant certes, mais j'ai d'autres tours dans mon sac, comme manger plus sain, de meilleures produits de qualités issus au plus loin d'une malveillante société de consommation. A vous de voir et a chacun son truc, mais une chose et sur, il faut bouger là, maintenant...",Transition écologique
22631,TE11,"Achats de produits locaux et biologiques, tri selectif, limitation de l'eclairage",Transition écologique
22637,TE11,"Je suis devenue végétarienne, j'achète beaucoup moins de produits neufs (vêtements et autres), mais je pourrai encore réduire les déchets que je produis et aller en cours à vélo au lieu de prendre le rer.",Transition écologique
22655,TE11,"Trie sélectif, Stop pub, j'utilise des produits contenant le moin d'emballage possible, des produits bio, des emballages biodégradables je favorise les déplacements en transport en commun ou à pied. Je ne consomme aucun produit contenant de l'huile de palme je réduit ma consommation de produit ménagé et électronique je les utilises le plus longtemps possible, je consomme des produits de saison et locaux je réduit ma consommation d'eau. Je n'utilise en aucun cas du biocarburant, je limite ma consommation de viande qui est très nocive pour l'environnement ainsi que ma consommation de poissons. 

Nous pourrions faire mieux 
Le diesels ne devrait pas être taxé sauf pour les véhicules de types loisirs comme les voiliers yatch etc... il faut avant tout taxé les viandes étrangers et françaises pour limité sa consommation et proposer des produits des recettes alternatives favorable à l'environnement. Il serait ainsi préférable de trouvé d'organiser des loins contre les fast-food. Les usines françaises comme Lu et d'autres a l'échelle européenne doivent être taxés pour leur utilisation d'huile de palme.",Transition écologique
22663,TE11,Trier les déchets.,Transition écologique
22671,TE11,"Mon action individuelle a un impact casi nul sur l'environnement, j'estime avoir un comportement normal de tri des déchets, de déplacement plus écologique mais pour moi il faut changer nos modes de production, changer la mondialisation pour espérer un résultat positif sur l'environnement",Transition écologique
22710,TE11,"- J'utilise le vélo et les transports en commun
- Je prend des douches courtes 
- Je fais le tri",Transition écologique
22717,TE11,"Acheter une voiture électrique mais je n ai pas les moyens, les villes sont sous,équipées en bornes, et apparemment les batteries sont extrêmement polluantes.",Transition écologique
22718,TE11,je consomme local et je n'utilise pas de voiture,Transition écologique
22728,TE11,J'utilise de plus en plus les transports en commun. && J'utilise de plus en plus les transports en commun.,Transition écologique
22730,TE11,"Étant étudiante, je n'ai pas de budget me permettant d'investir réellement dans des produits qui pourraient me permettre de diminuer de manière significative mon impact sur l'environnement. Je souhaiterais par exemple pouvoir acheter mes produits alimentaire en vrac, pour limiter les déchets, utiliser des vêtements issus du développement durable...  mais n'en ai pas les moyens. Toutefois, je tente de limiter ma consommation d'eau, notamment en ayant installé dans ma chasse d'eau une bouteille de deux litres qui me permet d'économiser l'équivalent à chaque passage aux toilettes. Je me déplace quasiment seulement en transports en commun, privilégie le covoiturage, ne chauffe pas mon appartement au delà du raisonnable... Je souhaiterais, comme l'ont fait de nombreuses personnalités au cours du mois de novembre, que l'on puisse avoir un accès quotidien à des gestes simples qui sont réellement efficaces. Je pense que la plupart des gens pensent que protéger la planète à son échelle est contraignant, alors que si il nous était démontré de manière quotidienne que ce n'est pas le cas, tout le monde y mettrai du sien pour limiter ""ses dégâts"", à l'échelle individuelle. Pourquoi pas utiliser des campagnes de publicité du gouvernement qui nous informerait sur des gestes simples à effectuer pour limiter notre impact ? Instruire les gens, je suis sure que ça marche, sur le long terme!",Transition écologique
22735,TE11,Rien,Transition écologique
22737,TE11,"Pas de chauffage avec énergies fossiles
Consommation de produits locaux",Transition écologique
22739,TE11,"Trier les déchets
Recyclage de matériaux
Restauration de meubles
Achat de choses d’occasion",Transition écologique
22750,TE11,"Je consomme moins de viande. J'essaie de ne pas trop chauffer mon domicile. Je prends les transports en commun pour me rendre au travail. Nous utilisons de l'électricité verte et mangeons bio.

Je pourrai consommer moins en général (produits electroniques et textiles, mobilier et décoration",Transition écologique
22752,TE11,J'ai monté une ONG pour sensibiliser les jeunes à l'écologie et aux emplois d'avenir du secteur,Transition écologique
22771,TE11,Je manges bio le plus souvent possible et j'essaye de produire le moins de déchets possible.,Transition écologique
22772,TE11,Tri sélectif / passage moteur essence / compost / achats courses made in France et ou circuits courts.,Transition écologique
22795,TE11,"Tri sélectif, usage de transports collectifs et je privilégie les circuits courts pour l'alimentation.",Transition écologique
22801,TE11,"Consommer local, achat avec le moins de plastique possible, réduire la consommation de viande.
Couper les lumières et veilleuses quand je pars, ne pas prendre un bain tous les jours.
Ne pas utiliser de voiture.",Transition écologique
22819,TE11,"J'essaye de limiter ma consommation d'énergie (lumières, et chauffage) et je fais le gris sélectif.
Sur les réseaux j'encourage les publications soulignant l'inaction du gouvernement vis-à-vis de l'écologie.",Transition écologique
22821,TE11,Je n'utilise pas de voiture. Je mange moins de viande. Je participe à des actions citoyennes en facteur de la lutte contre le réchauffement climatique.,Transition écologique
22825,TE11,Je réduis mes déchets en remplaçant des objets du quotidien jetables par d'autres réutilisables. Je réduis ma consolation de viande. Je consomme au maximum des fruits et légumes français. Je chauffe moins chez moi.,Transition écologique
22827,TE11,"Limiter la voiture, trier les déchets, limiter les produits emballé en plastique, économiser l'eau, l'electricite...",Transition écologique
22831,TE11,"Aujourd'hui : Limiter mes déplacements aériens, limiter ma consommation de produits d'origine animale, peu prendre la voiture, trier mes déchets. Demain : habiter dans un eco village semi autonome.",Transition écologique
22837,TE11,"Je marche ,j' ai un vélo et les transports en commun j' ai pas les moyens de acheter un véhicule propre et utilitaires",Transition écologique
22838,TE11,"Consommation responsable : acheter local, en vrac, en quantités raisonnables, acheter bio (ce qui est malheureusement trop cher, il faudrait soutenir les agricultures responsables pour permettre à tous de consommer responsable et ainsi ne pas faire le jeu des grands producteurs certes aux prix imbattables mais pollueurs), faire le tri sélectif, faire beaucoup de trajets à pieds... voilà ce que je fais",Transition écologique
22842,TE11,"Tri des déchets
Manger bio
Manger local",Transition écologique
22849,TE11,La france est elle vraiment le centre du monde ? car à l échelle du monde nous sommes insignifiants. Le pet d une  mouches détruit elle la couche d ozone 🤔,Transition écologique
22850,TE11,Le tri,Transition écologique
22851,TE11,"Aujourd’hui je fais très attention aux produits d’origine animal que je consomme (réduction à 99% de ma consommation de viande et à 100% de poisson, yaourt et lait de soja). Je fais attention à consommer de saison, local et bio si possible et au maximum. J’entretiens un rapport très étroit avec mes déchets pour en faire le moins possible. Je privilégie des sorties culturelles à l’achat d’objet physique. Et l’une des choses les plus importante j’en parle autour de moi le maximum possible !!",Transition écologique
22859,TE11,"Je limite mes déplacements en voiture, je trie mes déchets, je limite ma consommation et je réduis mes déchets, je fais attention à ce que je consomme, j'économise l'eau et l'électricité, je ne pollue pas la nature en jetant mes déchets par la fenêtre, j'ai réduis ma consommation de viande, je pourrai utiliser plus souvent mon vélo et les transports en commun",Transition écologique
22862,TE11,"Je n'ai pas de voiture, je me déplace essentiellement en métro.
J'ai fait le choix d'habiter un petit appartement pour moins chauffer. Je réflechis a la nécessité de chaque objet que j'achète.
Je consomme essentiellement des produit locaux. Je refuse les produits sur emballé. Je ne mange de la viande qu'une fois par semaine. Je suis engagé dans une association.je trie.",Transition écologique
22880,TE11,"Je n'achète plus certains produits (exemple le nutella) afin de limiter la déforestation, je mange un maximum bio (contre les insecticides et les produits chimiques) et j'utilise au maximum des produits biodégradable issus d'ingrédients d'origine naturels (shampoing, produits d'entretien etc...)",Transition écologique
22881,TE11,"Atteinte d'un objectif individuel de zéro déchets
Déplacement si cela était possible et moins chers par des vélos à assistance électrique.
Lutter contre l'obsolescence programmée
Mise en place de transport marchandise par voie ferrée
Réutiliser et améliorer les voies de fleuves navigables",Transition écologique
22882,TE11,"Je fais : recyclage des ordures ménagères, utilisation prioritaire des transports en commun, élimination du plastique autant que possible, chasse au gaspillage d'électricité, limite aux livraisons à domicile (notamment les livraisons d'achats alimentaires), et consommation moins importante de viande. Je pourrais faire : manger encore moins de viande.",Transition écologique
22898,TE11,"J estime que les initiatives individuelles ne sont ni des problèmes ni des solutions mais exclusivement un moyen pour la collectivité de se défausser de ses responsabilités. Arrêtons de financer les familles nombreuses et ayons une politique favorisant les petites familles et en particulier les plus modestes. Subventionnons l agriculture bio et la permaculture. Arrêtons la courses à l emploi et la traque aux chômeurs, deux énormes facteurs de mobilité polluante pour permettre à chacun de bénéficier d un revenu digne en échange d une implication bénévole et locale d utilité publique. Exiger que la restauration collective publique ou privée propose quotidiennement un menu végétarien. Renforcer les services publics de proximité. Proposer un plan de logement social ambitieux pour permettre aux salariés de loger à proximité de leur lieu de travail principale.",Transition écologique
22899,TE11,"Limitation des achats d'emballage, utilisation des transports en commun, consommation de produits bio , recyclage systématique , compostage des déchets , achat local autant que possible",Transition écologique
22902,TE11,Tri total de mes déchets,Transition écologique
22907,TE11,"Je tri mes ordures ménagères et ai demandé à ma commune un composteur
Dans la mesure du possible je consomme bio et ou local
J’ai fait isolé ma maison cave et grenier 
J’ai changé de voiture et pouvant bénéficier d’aide j’ai acheté une voiture hybride",Transition écologique
22913,TE11,"Je trie mes déchets sérieusement, prend des douches,achète des produits de saison et locaux, sensibilise mon entourage, partage sur les réseaux sociaux toutes les informations sur ce thème, signe des pétitions",Transition écologique
22918,TE11,Tri sélectif Renovation thermique de ma maison,Transition écologique
22932,TE11,Tri sélectif achat produits français et de saison,Transition écologique
22938,TE11,Tri sélectif ; économie d’énergie ; favoriser les produits qui protègent la planète ;,Transition écologique
22944,TE11,"Je fais du compost, je jardine si possible bio, j'ai des poules, je fais un complément de chauffage au bois, je trie mes déchets je fais du vélo quand c'est possible
Je mange de plus en plus bio et végétarien
Mes enfants utilisent les transports en commun et on essaie d'éviter le gaspillage alimentaire.
On achète beaucoup d'occasion ( vêtements meubles vélos etc...)",Transition écologique
22947,TE11,"Tout faire pour accéder à l’autonomie énergétique .
Trouver les vrais solutions qui apportent de économies avec un retour sur investissement rapide, moins de 18 mois.",Transition écologique
22948,TE11,Le tri sélectif,Transition écologique
22950,TE11,Spéculative mon jardin je trie mes dechets,Transition écologique
22956,TE11,Je baisse le chauffage..roule en douceur.. prends les transports en commun,Transition écologique
22957,TE11,"Le tri sélectif, j'évite de trop prendre mon véhicule,de trop consommer",Transition écologique
22960,TE11,"Prendre les transports en commun, recyclés les déchets, une bonne isolation de la maison et aller sur la domotique qui permet une meilleure gestion de la maison",Transition écologique
22962,TE11,"J habite dans une ile, donc plus facile. Je mange plus de viande, je privilégie les circuits courts et bio. 
Diminue mes consommation d eau, sachets plastiques, dechets",Transition écologique
22968,TE11,Je suis agriculteur et je consomme 3 fois moins d’engrais et de pesticides que mes parents. Sans pour autant être un agriculteur bio,Transition écologique
22970,TE11,"Nois faisons attention a nos consommation d energie, evitons les deplacements inutiles, trie des dechets",Transition écologique
22971,TE11,Réduire les emballages. Faire des produits ménagers écolo maison. && Réduire les emballages. Faire des produits ménagers écolo maison.,Transition écologique
22973,TE11,Je roule électrique et j’essaye autant que faire se peut de consommer local.,Transition écologique
22974,TE11,"Je trie mes dechets
Je n'utilise aucun produit chimique dans mon jardin
J essai de protéger la faune et flore au quotidien personnellement et par ma profession",Transition écologique
22976,TE11,J'utilise des panneaux solaires et j'ai des toilettes sèches. Je circule avec un vélo assistance électrique que je charge avec mes panneaux solaires.,Transition écologique
22981,TE11,"Marche, tri, vélo, bio",Transition écologique
22982,TE11,J'essaie au maximum de consommer des produits locaux (alimentaires ou autres). Je résonne ma consommation (vêtements... en ais-je vraiment besoin?). Je n'utilise plus de produits d'entretien chimiques. Je ne mange plus de viande. Je fais attention à la consommation d'eau et d’électricité.,Transition écologique
22991,TE11,Je voyage en train autant que possible. Je consomme peu. Je recycle au maximum. J’ai compensé mon bilan carbone.,Transition écologique
22996,TE11,Consommation produit locaux.,Transition écologique
23004,TE11,Tri sélectif,Transition écologique
23010,TE11,Tout ce qui est en mon pouvoir sans qu’ils ne me coûtent de l’argent : tri recyclage,Transition écologique
23020,TE11,"Composter dans un compost public
Privilégier le local  
Exté",Transition écologique
23036,TE11,"Éteindre les lumières, l'eau qui coule autant que possible.",Transition écologique
